course_id,student_id,gradebook_item,grade_category,points_possible,points_earned
AnPhA-S116-01,77010,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,10,10
AnPhA-S116-01,77010,7.4: Quiz,Qz,10,10
AnPhA-S116-01,77010,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,10,10
AnPhA-S116-01,77010,8.1 - 8.3: Quiz,Qz,5,5
AnPhA-S116-01,77010,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,30,26
AnPhA-S116-01,77010,8.5: Modeling Leptin and Obesity,Hw,353,339
AnPhA-S116-01,77010,Unit 8 Assessment: Test,Qz,30,16.8
AnPhA-S116-01,77010,Final Exam,NA,5,4
AnPhA-S116-01,77010,POINTS EARNED & TOTAL COURSE POINTS,NA,5,NA
AnPhA-S116-01,85249,POINTS EARNED & TOTAL COURSE POINTS,NA,5,4
AnPhA-S116-01,85249,WORK ATTEMPTED,NA,10,6
AnPhA-S116-01,85249,0.1: Message Your Instructor,NA,570,540
AnPhA-S116-01,85249,0.2: Intro Assignment - Discussion Board,Hw,5,1
AnPhA-S116-01,85249,0.3: Intro Assignment - Submitting Files,Hw,10,10
AnPhA-S116-01,85249,1.1: Quiz,Qz,10,NA
AnPhA-S116-01,85249,1.2: Quiz,Qz,10,10
AnPhA-S116-01,85249,1.3: Create a Living Creature,Hw,28,NA
AnPhA-S116-01,85249,1.3: Create a Living Creature - Discussion Board,Hw,280,259.5
AnPhA-S116-01,85249,1.4: Negative Feedback Loop Flowchart,Hw,15,14
AnPhA-S116-01,85249,1.5: Quiz,Qz,30,22
AnPhA-S116-01,85249,Unit 1 Assessment: Pickle Autopsy Lab,Hw,10,8.6
AnPhA-S116-01,85249,PROGRESS CHECK 1 @ 10-02-15,NA,10,10
AnPhA-S116-01,85249,2.1: Types of Membranes,Hw,30,NA
AnPhA-S116-01,85249,2.2 - 2.3: Quiz,Qz,15,15
AnPhA-S116-01,85249,2.4 - 2.5 Quiz,Qz,28,22
AnPhA-S116-01,85249,2.6: Quiz,Qz,5,4
AnPhA-S116-01,85249,Unit 2 Assessment: Test,Qz,15,11
AnPhA-S116-01,85249,3.1: Models of the Integumentary System,Hw,5,NA
AnPhA-S116-01,85249,3.2 - 3.3: Quiz,Qz,50,43
AnPhA-S116-01,85249,3.4: Skin Twin - Discussion Board,Hw,10,10
AnPhA-S116-01,85249,Unit 3 Assessment: UV Exposure Lab,Hw,10,10
AnPhA-S116-01,85249,PROGRESS CHECK 2 @ 10-28-15,NA,5,5
AnPhA-S116-01,85249,4.2: Balloon Skull Lab,Hw,24,18
AnPhA-S116-01,85249,4.1 - 4.3: Quiz,Qz,10,NA
AnPhA-S116-01,85249,4.4: Quiz,Qz,10,8.5
AnPhA-S116-01,85249,4.5: Muscle Movements in our Daily Life,Hw,720,710
AnPhA-S116-01,85249,4.6: Soda and Osteoporosis Research Writing,Hw,105,104.5
AnPhA-S116-01,85249,Unit 4 Assessment: Test,Qz,10,8
AnPhA-S116-01,85249,5.1: Quiz,Qz,24,10
AnPhA-S116-01,85249,5.4: Muscle Tissue Types Chart,Hw,10,NA
AnPhA-S116-01,85249,5.2 - 5.4: Quiz,Qz,20,16
AnPhA-S116-01,85249,PROGRESS CHECK 3 @ 11-20-15,NA,10,10
AnPhA-S116-01,85249,5.5: Naming Skeletal Muscle - Discussion Board,Hw,12,12
AnPhA-S116-01,85249,5.6: Quiz,Qz,930,70.5
AnPhA-S116-01,85249,Unit 5 Assessment: Fitness Class Poster,Hw,10,10
AnPhA-S116-01,85249,6.1: Quiz,Qz,10,10
AnPhA-S116-01,85249,6.2: Helmet Law - Discussion Board,Hw,30,29
AnPhA-S116-01,85249,6.3 - 6.4: Quiz,Qz,5,NA
AnPhA-S116-01,85249,6.5: Diagramming the Nervous System,Hw,20,18
AnPhA-S116-01,85249,Unit 6 Assessment: Test,Qz,5,5
AnPhA-S116-01,85249,PROGRESS CHECK 4 @ 12-18-15,NA,30,30
AnPhA-S116-01,85249,7.1: Quiz,Qz,5,4
AnPhA-S116-01,85249,7.2: Virtual Eye Dissection,Hw,10,10
AnPhA-S116-01,85249,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,5,5
AnPhA-S116-01,85249,7.4: Quiz,Qz,10,5
AnPhA-S116-01,85249,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,720,674.05
AnPhA-S116-01,85249,8.1 - 8.3: Quiz,Qz,5,5
AnPhA-S116-01,85249,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,30,30
AnPhA-S116-01,85249,8.5: Modeling Leptin and Obesity,Hw,10,6
AnPhA-S116-01,85249,Unit 8 Assessment: Test,Qz,5,5
AnPhA-S116-01,85249,Final Exam,NA,75,75
AnPhA-S116-01,85249,POINTS EARNED & TOTAL COURSE POINTS,NA,522,404.65
AnPhA-S116-01,85411,POINTS EARNED & TOTAL COURSE POINTS,NA,30,NA
AnPhA-S116-01,85411,WORK ATTEMPTED,NA,5,5
AnPhA-S116-01,85411,0.1: Message Your Instructor,NA,10,2.5
AnPhA-S116-01,85411,0.2: Intro Assignment - Discussion Board,Hw,30,25.5
AnPhA-S116-01,85411,0.3: Intro Assignment - Submitting Files,Hw,345,91.5
AnPhA-S116-01,85411,1.1: Quiz,Qz,5,5
AnPhA-S116-01,85411,1.2: Quiz,Qz,625,576.21833
AnPhA-S116-01,85411,1.3: Create a Living Creature,Hw,12,9.9
AnPhA-S116-01,85411,1.3: Create a Living Creature - Discussion Board,Hw,235,228
AnPhA-S116-01,85411,1.4: Negative Feedback Loop Flowchart,Hw,5,5
AnPhA-S116-01,85411,1.5: Quiz,Qz,10,10
AnPhA-S116-01,85411,Unit 1 Assessment: Pickle Autopsy Lab,Hw,10,NA
AnPhA-S116-01,85411,PROGRESS CHECK 1 @ 10-02-15,NA,460,445
AnPhA-S116-01,85411,2.1: Types of Membranes,Hw,5,5
AnPhA-S116-01,85411,2.2 - 2.3: Quiz,Qz,20,12
AnPhA-S116-01,85411,2.4 - 2.5 Quiz,Qz,10,6
AnPhA-S116-01,85411,2.6: Quiz,Qz,10,10
AnPhA-S116-01,85411,Unit 2 Assessment: Test,Qz,140,130
AnPhA-S116-01,85411,3.1: Models of the Integumentary System,Hw,30,19
AnPhA-S116-01,85411,3.2 - 3.3: Quiz,Qz,5,5
AnPhA-S116-01,85411,3.4: Skin Twin - Discussion Board,Hw,10,4
AnPhA-S116-01,85411,Unit 3 Assessment: UV Exposure Lab,Hw,10,10
AnPhA-S116-01,85411,PROGRESS CHECK 2 @ 10-28-15,NA,15,15
AnPhA-S116-01,85411,4.2: Balloon Skull Lab,Hw,10,10
AnPhA-S116-01,85411,4.1 - 4.3: Quiz,Qz,5,5
AnPhA-S116-01,85411,4.4: Quiz,Qz,5,9
AnPhA-S116-01,85411,4.5: Muscle Movements in our Daily Life,Hw,20,16
AnPhA-S116-01,85411,4.6: Soda and Osteoporosis Research Writing,Hw,5,NA
AnPhA-S116-01,85411,Unit 4 Assessment: Test,Qz,110,93.5
AnPhA-S116-01,85411,5.1: Quiz,Qz,25,23
AnPhA-S116-01,85411,5.4: Muscle Tissue Types Chart,Hw,625,NA
AnPhA-S116-01,85411,5.2 - 5.4: Quiz,Qz,28,16
AnPhA-S116-01,85411,PROGRESS CHECK 3 @ 11-20-15,NA,10,8
AnPhA-S116-01,85411,5.5: Naming Skeletal Muscle - Discussion Board,Hw,5,5
AnPhA-S116-01,85411,5.6: Quiz,Qz,30,27.38
AnPhA-S116-01,85411,Unit 5 Assessment: Fitness Class Poster,Hw,10,8
AnPhA-S116-01,85411,6.1: Quiz,Qz,10,NA
AnPhA-S116-01,85411,6.2: Helmet Law - Discussion Board,Hw,30,24
AnPhA-S116-01,85411,6.3 - 6.4: Quiz,Qz,5,4.8
AnPhA-S116-01,85411,6.5: Diagramming the Nervous System,Hw,5,NA
AnPhA-S116-01,85411,Unit 6 Assessment: Test,Qz,10,NA
AnPhA-S116-01,85411,PROGRESS CHECK 4 @ 12-18-15,NA,10,8
AnPhA-S116-01,85411,7.1: Quiz,Qz,10,1
AnPhA-S116-01,85411,7.2: Virtual Eye Dissection,Hw,10,10
AnPhA-S116-01,85411,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,5,5
AnPhA-S116-01,85411,7.4: Quiz,Qz,5,10
AnPhA-S116-01,85411,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,5,NA
AnPhA-S116-01,85411,8.1 - 8.3: Quiz,Qz,10,5
AnPhA-S116-01,85411,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,10,10
AnPhA-S116-01,85411,8.5: Modeling Leptin and Obesity,Hw,75,65
AnPhA-S116-01,85411,Unit 8 Assessment: Test,Qz,10,9
AnPhA-S116-01,85411,Final Exam,NA,10,10
AnPhA-S116-01,85411,POINTS EARNED & TOTAL COURSE POINTS,NA,5,2.75
AnPhA-S116-01,85583,POINTS EARNED & TOTAL COURSE POINTS,NA,24,10
AnPhA-S116-01,85583,WORK ATTEMPTED,NA,10,7
AnPhA-S116-01,85583,0.1: Message Your Instructor,NA,10,10
AnPhA-S116-01,85583,0.2: Intro Assignment - Discussion Board,Hw,55,38
AnPhA-S116-01,85583,0.3: Intro Assignment - Submitting Files,Hw,10,10
AnPhA-S116-01,85583,1.1: Quiz,Qz,5,5
AnPhA-S116-01,85583,1.2: Quiz,Qz,28,28
AnPhA-S116-01,85583,1.3: Create a Living Creature,Hw,465,416.105
AnPhA-S116-01,85583,1.3: Create a Living Creature - Discussion Board,Hw,0,0
AnPhA-S116-01,85583,1.4: Negative Feedback Loop Flowchart,Hw,10,10
AnPhA-S116-01,85583,1.5: Quiz,Qz,597,498.18
AnPhA-S116-01,85583,Unit 1 Assessment: Pickle Autopsy Lab,Hw,10,NA
AnPhA-S116-01,85583,PROGRESS CHECK 1 @ 10-02-15,NA,10,10
AnPhA-S116-01,85583,2.1: Types of Membranes,Hw,5,5
AnPhA-S116-01,85583,2.2 - 2.3: Quiz,Qz,353,329
AnPhA-S116-01,85583,2.4 - 2.5 Quiz,Qz,10,9
AnPhA-S116-01,85583,2.6: Quiz,Qz,30,26
AnPhA-S116-01,85583,Unit 2 Assessment: Test,Qz,30,28
AnPhA-S116-01,85583,3.1: Models of the Integumentary System,Hw,5,5
AnPhA-S116-01,85583,3.2 - 3.3: Quiz,Qz,10,9
AnPhA-S116-01,85583,3.4: Skin Twin - Discussion Board,Hw,5,5
AnPhA-S116-01,85583,Unit 3 Assessment: UV Exposure Lab,Hw,5,5
AnPhA-S116-01,85583,PROGRESS CHECK 2 @ 10-28-15,NA,15,NA
AnPhA-S116-01,85583,4.2: Balloon Skull Lab,Hw,10,10
AnPhA-S116-01,85583,4.1 - 4.3: Quiz,Qz,10,10
AnPhA-S116-01,85583,4.4: Quiz,Qz,10,7
AnPhA-S116-01,85583,4.5: Muscle Movements in our Daily Life,Hw,10,10
AnPhA-S116-01,85583,4.6: Soda and Osteoporosis Research Writing,Hw,353,338
AnPhA-S116-01,85583,Unit 4 Assessment: Test,Qz,25,25
AnPhA-S116-01,85583,5.1: Quiz,Qz,5,5
AnPhA-S116-01,85583,5.4: Muscle Tissue Types Chart,Hw,10,7
AnPhA-S116-01,85583,5.2 - 5.4: Quiz,Qz,10,10
AnPhA-S116-01,85583,PROGRESS CHECK 3 @ 11-20-15,NA,5,5
AnPhA-S116-01,85583,5.5: Naming Skeletal Muscle - Discussion Board,Hw,30,30
AnPhA-S116-01,85583,5.6: Quiz,Qz,10,NA
AnPhA-S116-01,85583,Unit 5 Assessment: Fitness Class Poster,Hw,20,20
AnPhA-S116-01,85583,6.1: Quiz,Qz,5,5
AnPhA-S116-01,85583,6.2: Helmet Law - Discussion Board,Hw,30,30
AnPhA-S116-01,85583,6.3 - 6.4: Quiz,Qz,10,6
AnPhA-S116-01,85583,6.5: Diagramming the Nervous System,Hw,24,22
AnPhA-S116-01,85583,Unit 6 Assessment: Test,Qz,5,5
AnPhA-S116-01,85583,PROGRESS CHECK 4 @ 12-18-15,NA,5,NA
AnPhA-S116-01,85583,7.1: Quiz,Qz,5,NA
AnPhA-S116-01,85583,7.2: Virtual Eye Dissection,Hw,10,NA
AnPhA-S116-01,85583,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,570,438
AnPhA-S116-01,85583,7.4: Quiz,Qz,30,28
AnPhA-S116-01,85583,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,12,12
AnPhA-S116-01,85583,8.1 - 8.3: Quiz,Qz,10,NA
AnPhA-S116-01,85583,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,10,NA
AnPhA-S116-01,85583,8.5: Modeling Leptin and Obesity,Hw,10,9
AnPhA-S116-01,85583,Unit 8 Assessment: Test,Qz,20,NA
AnPhA-S116-01,85583,Final Exam,NA,10,NA
AnPhA-S116-01,85583,POINTS EARNED & TOTAL COURSE POINTS,NA,50,45
AnPhA-S116-01,85865,POINTS EARNED & TOTAL COURSE POINTS,NA,460,452
AnPhA-S116-01,85865,WORK ATTEMPTED,NA,10,7
AnPhA-S116-01,85865,0.1: Message Your Instructor,NA,10,10
AnPhA-S116-01,85865,0.2: Intro Assignment - Discussion Board,Hw,249,216
AnPhA-S116-01,85865,0.3: Intro Assignment - Submitting Files,Hw,5,5
AnPhA-S116-01,85865,1.1: Quiz,Qz,5,5
AnPhA-S116-01,85865,1.2: Quiz,Qz,10,9
AnPhA-S116-01,85865,1.3: Create a Living Creature,Hw,10,10
AnPhA-S116-01,85865,1.3: Create a Living Creature - Discussion Board,Hw,10,10
AnPhA-S116-01,85865,1.4: Negative Feedback Loop Flowchart,Hw,125,85
AnPhA-S116-01,85865,1.5: Quiz,Qz,30,27
AnPhA-S116-01,85865,Unit 1 Assessment: Pickle Autopsy Lab,Hw,322,250.45
AnPhA-S116-01,85865,PROGRESS CHECK 1 @ 10-02-15,NA,5,NA
AnPhA-S116-01,85865,2.1: Types of Membranes,Hw,30,24
AnPhA-S116-01,85865,2.2 - 2.3: Quiz,Qz,12,12
AnPhA-S116-01,85865,2.4 - 2.5 Quiz,Qz,5,5
AnPhA-S116-01,85865,2.6: Quiz,Qz,10,7
AnPhA-S116-01,85865,Unit 2 Assessment: Test,Qz,5,NA
AnPhA-S116-01,85865,3.1: Models of the Integumentary System,Hw,10,10
AnPhA-S116-01,85865,3.2 - 3.3: Quiz,Qz,10,7
AnPhA-S116-01,85865,3.4: Skin Twin - Discussion Board,Hw,5,5
AnPhA-S116-01,85865,Unit 3 Assessment: UV Exposure Lab,Hw,30,25
AnPhA-S116-01,85865,PROGRESS CHECK 2 @ 10-28-15,NA,10,10
AnPhA-S116-01,85865,4.2: Balloon Skull Lab,Hw,5,3
AnPhA-S116-01,85865,4.1 - 4.3: Quiz,Qz,30,28
AnPhA-S116-01,85865,4.4: Quiz,Qz,15,15
AnPhA-S116-01,85865,4.5: Muscle Movements in our Daily Life,Hw,10,10
AnPhA-S116-01,85865,4.6: Soda and Osteoporosis Research Writing,Hw,10,NA
AnPhA-S116-01,85865,Unit 4 Assessment: Test,Qz,5,0
AnPhA-S116-01,85865,5.1: Quiz,Qz,5,NA
AnPhA-S116-01,85865,5.4: Muscle Tissue Types Chart,Hw,10,8
AnPhA-S116-01,85865,5.2 - 5.4: Quiz,Qz,353,330.5
AnPhA-S116-01,85865,PROGRESS CHECK 3 @ 11-20-15,NA,10,9.25
AnPhA-S116-01,85865,5.5: Naming Skeletal Muscle - Discussion Board,Hw,30,24
AnPhA-S116-01,85865,5.6: Quiz,Qz,10,9
AnPhA-S116-01,85865,Unit 5 Assessment: Fitness Class Poster,Hw,20,18
AnPhA-S116-01,85865,6.1: Quiz,Qz,10,8
AnPhA-S116-01,85865,6.2: Helmet Law - Discussion Board,Hw,37,33.31
AnPhA-S116-01,85865,6.3 - 6.4: Quiz,Qz,10,9
AnPhA-S116-01,85865,6.5: Diagramming the Nervous System,Hw,244,221
AnPhA-S116-01,85865,Unit 6 Assessment: Test,Qz,20,20
AnPhA-S116-01,85865,PROGRESS CHECK 4 @ 12-18-15,NA,10,9.5
AnPhA-S116-01,85865,7.1: Quiz,Qz,5,5
AnPhA-S116-01,85865,7.2: Virtual Eye Dissection,Hw,625,535.13
AnPhA-S116-01,85865,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,100,84.63
AnPhA-S116-01,85865,7.4: Quiz,Qz,5,5
AnPhA-S116-01,85865,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,10,10
AnPhA-S116-01,85865,8.1 - 8.3: Quiz,Qz,5,5
AnPhA-S116-01,85865,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,15,13
AnPhA-S116-01,85865,8.5: Modeling Leptin and Obesity,Hw,10,10
AnPhA-S116-01,85865,Unit 8 Assessment: Test,Qz,24,10
AnPhA-S116-01,85865,Final Exam,NA,24,22
AnPhA-S116-01,85865,POINTS EARNED & TOTAL COURSE POINTS,NA,5,NA
AnPhA-S116-01,85866,POINTS EARNED & TOTAL COURSE POINTS,NA,30,NA
AnPhA-S116-01,85866,WORK ATTEMPTED,NA,5,5
AnPhA-S116-01,85866,0.1: Message Your Instructor,NA,25,15
AnPhA-S116-01,85866,0.2: Intro Assignment - Discussion Board,Hw,10,10
AnPhA-S116-01,85866,0.3: Intro Assignment - Submitting Files,Hw,5,3
AnPhA-S116-01,85866,1.1: Quiz,Qz,50,50
AnPhA-S116-01,85866,1.2: Quiz,Qz,5,NA
AnPhA-S116-01,85866,1.3: Create a Living Creature,Hw,5,4
AnPhA-S116-01,85866,1.3: Create a Living Creature - Discussion Board,Hw,930,854.75
AnPhA-S116-01,85866,1.4: Negative Feedback Loop Flowchart,Hw,358,321
AnPhA-S116-01,85866,1.5: Quiz,Qz,5,5
AnPhA-S116-01,85866,Unit 1 Assessment: Pickle Autopsy Lab,Hw,10,9
AnPhA-S116-01,85866,PROGRESS CHECK 1 @ 10-02-15,NA,10,10
AnPhA-S116-01,85866,2.1: Types of Membranes,Hw,15,NA
AnPhA-S116-01,85866,2.2 - 2.3: Quiz,Qz,10,10
AnPhA-S116-01,85866,2.4 - 2.5 Quiz,Qz,5,5
AnPhA-S116-01,85866,2.6: Quiz,Qz,5,5
AnPhA-S116-01,85866,Unit 2 Assessment: Test,Qz,10,7
AnPhA-S116-01,85866,3.1: Models of the Integumentary System,Hw,345,274.53
AnPhA-S116-01,85866,3.2 - 3.3: Quiz,Qz,5,5
AnPhA-S116-01,85866,3.4: Skin Twin - Discussion Board,Hw,5,NA
AnPhA-S116-01,85866,Unit 3 Assessment: UV Exposure Lab,Hw,249,177.5
AnPhA-S116-01,85866,PROGRESS CHECK 2 @ 10-28-15,NA,345,318
AnPhA-S116-01,85866,4.2: Balloon Skull Lab,Hw,5,5
AnPhA-S116-01,85866,4.1 - 4.3: Quiz,Qz,443,202
AnPhA-S116-01,85866,4.4: Quiz,Qz,5,5
AnPhA-S116-01,85866,4.5: Muscle Movements in our Daily Life,Hw,5,5
AnPhA-S116-01,85866,4.6: Soda and Osteoporosis Research Writing,Hw,30,28
AnPhA-S116-01,85866,Unit 4 Assessment: Test,Qz,15,0
AnPhA-S116-01,85866,5.1: Quiz,Qz,10,10
AnPhA-S116-01,85866,5.4: Muscle Tissue Types Chart,Hw,20,16
AnPhA-S116-01,85866,5.2 - 5.4: Quiz,Qz,10,NA
AnPhA-S116-01,85866,PROGRESS CHECK 3 @ 11-20-15,NA,5,5
AnPhA-S116-01,85866,5.5: Naming Skeletal Muscle - Discussion Board,Hw,10,NA
AnPhA-S116-01,85866,5.6: Quiz,Qz,10,8.95
AnPhA-S116-01,85866,Unit 5 Assessment: Fitness Class Poster,Hw,10,NA
AnPhA-S116-01,85866,6.1: Quiz,Qz,5,4
AnPhA-S116-01,85866,6.2: Helmet Law - Discussion Board,Hw,5,1
AnPhA-S116-01,85866,6.3 - 6.4: Quiz,Qz,10,NA
AnPhA-S116-01,85866,6.5: Diagramming the Nervous System,Hw,5,5
AnPhA-S116-01,85866,Unit 6 Assessment: Test,Qz,5,5
AnPhA-S116-01,85866,PROGRESS CHECK 4 @ 12-18-15,NA,5,5
AnPhA-S116-01,85866,7.1: Quiz,Qz,5,5
AnPhA-S116-01,85866,7.2: Virtual Eye Dissection,Hw,10,6
AnPhA-S116-01,85866,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,10,10
AnPhA-S116-01,85866,7.4: Quiz,Qz,5,NA
AnPhA-S116-01,85866,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,5,4
AnPhA-S116-01,85866,8.1 - 8.3: Quiz,Qz,443,296.5
AnPhA-S116-01,85866,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,10,10
AnPhA-S116-01,85866,8.5: Modeling Leptin and Obesity,Hw,5,5
AnPhA-S116-01,85866,Unit 8 Assessment: Test,Qz,50,50
AnPhA-S116-01,85866,Final Exam,NA,465,405.63
AnPhA-S116-01,85866,POINTS EARNED & TOTAL COURSE POINTS,NA,5,4
AnPhA-S116-01,85970,POINTS EARNED & TOTAL COURSE POINTS,NA,10,6
AnPhA-S116-01,85970,WORK ATTEMPTED,NA,10,10
AnPhA-S116-01,85970,0.1: Message Your Instructor,NA,10,NA
AnPhA-S116-01,85970,0.2: Intro Assignment - Discussion Board,Hw,10,10
AnPhA-S116-01,85970,0.3: Intro Assignment - Submitting Files,Hw,5,5
AnPhA-S116-01,85970,1.1: Quiz,Qz,465,327
AnPhA-S116-01,85970,1.2: Quiz,Qz,12,12
AnPhA-S116-01,85970,1.3: Create a Living Creature,Hw,10,NA
AnPhA-S116-01,85970,1.3: Create a Living Creature - Discussion Board,Hw,28,22
AnPhA-S116-01,85970,1.4: Negative Feedback Loop Flowchart,Hw,10,10
AnPhA-S116-01,85970,1.5: Quiz,Qz,15,12
AnPhA-S116-01,85970,Unit 1 Assessment: Pickle Autopsy Lab,Hw,5,4
AnPhA-S116-01,85970,PROGRESS CHECK 1 @ 10-02-15,NA,10,9
AnPhA-S116-01,85970,2.1: Types of Membranes,Hw,625,570.86
AnPhA-S116-01,85970,2.2 - 2.3: Quiz,Qz,10,8
AnPhA-S116-01,85970,2.4 - 2.5 Quiz,Qz,930,773.45
AnPhA-S116-01,85970,2.6: Quiz,Qz,20,NA
AnPhA-S116-01,85970,Unit 2 Assessment: Test,Qz,12,11.22
AnPhA-S116-01,85970,3.1: Models of the Integumentary System,Hw,10,NA
AnPhA-S116-01,85970,3.2 - 3.3: Quiz,Qz,244,200
AnPhA-S116-01,85970,3.4: Skin Twin - Discussion Board,Hw,75,75
AnPhA-S116-01,85970,Unit 3 Assessment: UV Exposure Lab,Hw,10,1
AnPhA-S116-01,85970,PROGRESS CHECK 2 @ 10-28-15,NA,5,5
AnPhA-S116-01,85970,4.2: Balloon Skull Lab,Hw,5,3
AnPhA-S116-01,85970,4.1 - 4.3: Quiz,Qz,30,25
AnPhA-S116-01,85970,4.4: Quiz,Qz,10,10
AnPhA-S116-01,85970,4.5: Muscle Movements in our Daily Life,Hw,50,27
AnPhA-S116-01,85970,4.6: Soda and Osteoporosis Research Writing,Hw,522,494.11
AnPhA-S116-01,85970,Unit 4 Assessment: Test,Qz,55,55
AnPhA-S116-01,85970,5.1: Quiz,Qz,10,8.5
AnPhA-S116-01,85970,5.4: Muscle Tissue Types Chart,Hw,15,15
AnPhA-S116-01,85970,5.2 - 5.4: Quiz,Qz,10,10
AnPhA-S116-01,85970,PROGRESS CHECK 3 @ 11-20-15,NA,249,211
AnPhA-S116-01,85970,5.5: Naming Skeletal Muscle - Discussion Board,Hw,30,30
AnPhA-S116-01,85970,5.6: Quiz,Qz,5,5
AnPhA-S116-01,85970,Unit 5 Assessment: Fitness Class Poster,Hw,10,8
AnPhA-S116-01,85970,6.1: Quiz,Qz,30,12.45
AnPhA-S116-01,85970,6.2: Helmet Law - Discussion Board,Hw,10,10
AnPhA-S116-01,85970,6.3 - 6.4: Quiz,Qz,37,35
AnPhA-S116-01,85970,6.5: Diagramming the Nervous System,Hw,720,617.3
AnPhA-S116-01,85970,Unit 6 Assessment: Test,Qz,10,NA
AnPhA-S116-01,85970,PROGRESS CHECK 4 @ 12-18-15,NA,5,NA
AnPhA-S116-01,85970,7.1: Quiz,Qz,15,NA
AnPhA-S116-01,85970,7.2: Virtual Eye Dissection,Hw,10,10
AnPhA-S116-01,85970,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,10,10
AnPhA-S116-01,85970,7.4: Quiz,Qz,5,5
AnPhA-S116-01,85970,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,930,698.54
AnPhA-S116-01,85970,8.1 - 8.3: Quiz,Qz,10,10
AnPhA-S116-01,85970,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,5,5
AnPhA-S116-01,85970,8.5: Modeling Leptin and Obesity,Hw,10,10
AnPhA-S116-01,85970,Unit 8 Assessment: Test,Qz,10,8.75
AnPhA-S116-01,85970,Final Exam,NA,353,20
AnPhA-S116-01,85970,POINTS EARNED & TOTAL COURSE POINTS,NA,10,10
AnPhA-S116-01,86072,POINTS EARNED & TOTAL COURSE POINTS,NA,15,NA
AnPhA-S116-01,86072,WORK ATTEMPTED,NA,10,8
AnPhA-S116-01,86072,0.1: Message Your Instructor,NA,10,10
AnPhA-S116-01,86072,0.2: Intro Assignment - Discussion Board,Hw,10,NA
AnPhA-S116-01,86072,0.3: Intro Assignment - Submitting Files,Hw,10,6
AnPhA-S116-01,86072,1.1: Quiz,Qz,50,50
AnPhA-S116-01,86072,1.2: Quiz,Qz,10,10
AnPhA-S116-01,86072,1.3: Create a Living Creature,Hw,10,9
AnPhA-S116-01,86072,1.3: Create a Living Creature - Discussion Board,Hw,10,10
AnPhA-S116-01,86072,1.4: Negative Feedback Loop Flowchart,Hw,10,10
AnPhA-S116-01,86072,1.5: Quiz,Qz,30,30
AnPhA-S116-01,86072,Unit 1 Assessment: Pickle Autopsy Lab,Hw,10,8.5
AnPhA-S116-01,86072,PROGRESS CHECK 1 @ 10-02-15,NA,30,26.63
AnPhA-S116-01,86072,2.1: Types of Membranes,Hw,10,10
AnPhA-S116-01,86072,2.2 - 2.3: Quiz,Qz,10,7
AnPhA-S116-01,86072,2.4 - 2.5 Quiz,Qz,5,5
AnPhA-S116-01,86072,2.6: Quiz,Qz,5,5
AnPhA-S116-01,86072,Unit 2 Assessment: Test,Qz,930,338
AnPhA-S116-01,86072,3.1: Models of the Integumentary System,Hw,10,7.88
AnPhA-S116-01,86072,3.2 - 3.3: Quiz,Qz,10,9
AnPhA-S116-01,86072,3.4: Skin Twin - Discussion Board,Hw,10,9.5
AnPhA-S116-01,86072,Unit 3 Assessment: UV Exposure Lab,Hw,10,8
AnPhA-S116-01,86072,PROGRESS CHECK 2 @ 10-28-15,NA,244,13
AnPhA-S116-01,86072,4.2: Balloon Skull Lab,Hw,15,NA
AnPhA-S116-01,86072,4.1 - 4.3: Quiz,Qz,10,10
AnPhA-S116-01,86072,4.4: Quiz,Qz,10,8
AnPhA-S116-01,86072,4.5: Muscle Movements in our Daily Life,Hw,30,27
AnPhA-S116-01,86072,4.6: Soda and Osteoporosis Research Writing,Hw,20,16
AnPhA-S116-01,86072,Unit 4 Assessment: Test,Qz,10,10
AnPhA-S116-01,86072,5.1: Quiz,Qz,10,NA
AnPhA-S116-01,86072,5.4: Muscle Tissue Types Chart,Hw,10,10
AnPhA-S116-01,86072,5.2 - 5.4: Quiz,Qz,5,NA
AnPhA-S116-01,86072,PROGRESS CHECK 3 @ 11-20-15,NA,20,18
AnPhA-S116-01,86072,5.5: Naming Skeletal Muscle - Discussion Board,Hw,10,6
AnPhA-S116-01,86072,5.6: Quiz,Qz,465,309.875
