course_id,student_id,gradebook_item,points_possible,points_earned
AnPhA-S116-01,85249,5.2 - 5.4: Quiz,20,16
AnPhA-S116-01,85249,PROGRESS CHECK 3 @ 11-20-15,10,10
AnPhA-S116-01,85249,5.5: Naming Skeletal Muscle - Discussion Board,12,12
AnPhA-S116-01,85249,5.6: Quiz,930,70.5
AnPhA-S116-01,85249,Unit 5 Assessment: Fitness Class Poster,10,10
AnPhA-S116-01,85249,6.1: Quiz,10,10
AnPhA-S116-01,85249,6.2: Helmet Law - Discussion Board,30,29
AnPhA-S116-01,85249,6.3 - 6.4: Quiz,5,NA
AnPhA-S116-01,85249,6.5: Diagramming the Nervous System,20,18
AnPhA-S116-01,85249,Unit 6 Assessment: Test,5,5
AnPhA-S116-01,85249,PROGRESS CHECK 4 @ 12-18-15,30,30
AnPhA-S116-01,85249,7.1: Quiz,5,4
AnPhA-S116-01,85249,7.2: Virtual Eye Dissection,10,10
AnPhA-S116-01,85249,7.3: Anatomy and Physiology of Hearing Flow Chart,5,5
AnPhA-S116-01,85249,7.4: Quiz,10,5
AnPhA-S116-01,85249,Unit 7 Assessment: Create Your Own Senses Experiment,720,674.05
AnPhA-S116-01,85249,8.1 - 8.3: Quiz,5,5
AnPhA-S116-01,85249,8.4: Negative Feedback Loops of the Endocrine Pancreas,30,30
AnPhA-S116-01,85249,8.5: Modeling Leptin and Obesity,10,6
AnPhA-S116-01,85249,Unit 8 Assessment: Test,5,5
AnPhA-S116-01,85249,Final Exam,75,75
AnPhA-S116-01,85249,POINTS EARNED & TOTAL COURSE POINTS,522,404.65
AnPhA-S116-01,85411,POINTS EARNED & TOTAL COURSE POINTS,30,NA
AnPhA-S116-01,85411,WORK ATTEMPTED,5,5
AnPhA-S116-01,85411,0.1: Message Your Instructor,10,2.5
AnPhA-S116-01,85411,0.2: Intro Assignment - Discussion Board,30,25.5
AnPhA-S116-01,85411,0.3: Intro Assignment - Submitting Files,345,91.5
AnPhA-S116-01,85411,1.1: Quiz,5,5
AnPhA-S116-01,85411,1.2: Quiz,625,576.21833
AnPhA-S116-01,85411,1.3: Create a Living Creature,12,9.9
AnPhA-S116-01,85411,1.3: Create a Living Creature - Discussion Board,235,228
AnPhA-S116-01,85411,1.4: Negative Feedback Loop Flowchart,5,5
AnPhA-S116-01,85411,1.5: Quiz,10,10
AnPhA-S116-01,85411,Unit 1 Assessment: Pickle Autopsy Lab,10,NA
AnPhA-S116-01,85411,PROGRESS CHECK 1 @ 10-02-15,460,445
AnPhA-S116-01,85411,2.1: Types of Membranes,5,5
AnPhA-S116-01,85411,2.2 - 2.3: Quiz,20,12
AnPhA-S116-01,85411,2.4 - 2.5 Quiz,10,6
AnPhA-S116-01,85411,2.6: Quiz,10,10
AnPhA-S116-01,85411,Unit 2 Assessment: Test,140,130
AnPhA-S116-01,85411,3.1: Models of the Integumentary System,30,19
AnPhA-S116-01,85411,3.2 - 3.3: Quiz,5,5
AnPhA-S116-01,85411,3.4: Skin Twin - Discussion Board,10,4
AnPhA-S116-01,85411,Unit 3 Assessment: UV Exposure Lab,10,10
AnPhA-S116-01,85411,PROGRESS CHECK 2 @ 10-28-15,15,15
AnPhA-S116-01,85411,4.2: Balloon Skull Lab,10,10
AnPhA-S116-01,85411,4.1 - 4.3: Quiz,5,5
AnPhA-S116-01,85411,4.4: Quiz,5,9
AnPhA-S116-01,85411,4.5: Muscle Movements in our Daily Life,20,16
AnPhA-S116-01,85411,4.6: Soda and Osteoporosis Research Writing,5,NA
AnPhA-S116-01,85411,Unit 4 Assessment: Test,110,93.5
AnPhA-S116-01,85411,5.1: Quiz,25,23
AnPhA-S116-01,85411,5.4: Muscle Tissue Types Chart,625,NA
AnPhA-S116-01,85411,5.2 - 5.4: Quiz,28,16
AnPhA-S116-01,85411,PROGRESS CHECK 3 @ 11-20-15,10,8
AnPhA-S116-01,85411,5.5: Naming Skeletal Muscle - Discussion Board,5,5
AnPhA-S116-01,85411,5.6: Quiz,30,27.38
AnPhA-S116-01,85411,Unit 5 Assessment: Fitness Class Poster,10,8
AnPhA-S116-01,85411,6.1: Quiz,10,NA
AnPhA-S116-01,85411,6.2: Helmet Law - Discussion Board,30,24
AnPhA-S116-01,85411,6.3 - 6.4: Quiz,5,4.8
AnPhA-S116-01,85411,6.5: Diagramming the Nervous System,5,NA
AnPhA-S116-01,85411,Unit 6 Assessment: Test,10,NA
AnPhA-S116-01,85411,PROGRESS CHECK 4 @ 12-18-15,10,8
AnPhA-S116-01,85411,7.1: Quiz,10,1
AnPhA-S116-01,85411,7.2: Virtual Eye Dissection,10,10
AnPhA-S116-01,85411,7.3: Anatomy and Physiology of Hearing Flow Chart,5,5
AnPhA-S116-01,85411,7.4: Quiz,5,10
AnPhA-S116-01,85411,Unit 7 Assessment: Create Your Own Senses Experiment,5,NA
AnPhA-S116-01,85411,8.1 - 8.3: Quiz,10,5
AnPhA-S116-01,85411,8.4: Negative Feedback Loops of the Endocrine Pancreas,10,10
AnPhA-S116-01,85411,8.5: Modeling Leptin and Obesity,75,65
AnPhA-S116-01,85411,Unit 8 Assessment: Test,10,9
AnPhA-S116-01,85411,Final Exam,10,10
AnPhA-S116-01,85411,POINTS EARNED & TOTAL COURSE POINTS,5,2.75
AnPhA-S116-01,85583,POINTS EARNED & TOTAL COURSE POINTS,24,10
AnPhA-S116-01,85583,WORK ATTEMPTED,10,7
AnPhA-S116-01,85583,0.1: Message Your Instructor,10,10
AnPhA-S116-01,85583,0.2: Intro Assignment - Discussion Board,55,38
AnPhA-S116-01,85583,0.3: Intro Assignment - Submitting Files,10,10
AnPhA-S116-01,85583,1.1: Quiz,5,5
AnPhA-S116-01,85583,1.2: Quiz,28,28
AnPhA-S116-01,85583,1.3: Create a Living Creature,465,416.105
AnPhA-S116-01,85583,1.3: Create a Living Creature - Discussion Board,0,0
AnPhA-S116-01,85583,1.4: Negative Feedback Loop Flowchart,10,10
AnPhA-S116-01,85583,1.5: Quiz,597,498.18
AnPhA-S116-01,85583,Unit 1 Assessment: Pickle Autopsy Lab,10,NA
AnPhA-S116-01,85583,PROGRESS CHECK 1 @ 10-02-15,10,10
AnPhA-S116-01,85583,2.1: Types of Membranes,5,5
AnPhA-S116-01,85583,2.2 - 2.3: Quiz,353,329
AnPhA-S116-01,85583,2.4 - 2.5 Quiz,10,9
AnPhA-S116-01,85583,2.6: Quiz,30,26
AnPhA-S116-01,85583,Unit 2 Assessment: Test,30,28
AnPhA-S116-01,85583,3.1: Models of the Integumentary System,5,5
AnPhA-S116-01,85583,3.2 - 3.3: Quiz,10,9
AnPhA-S116-01,85583,3.4: Skin Twin - Discussion Board,5,5
AnPhA-S116-01,85583,Unit 3 Assessment: UV Exposure Lab,5,5
AnPhA-S116-01,85583,PROGRESS CHECK 2 @ 10-28-15,15,NA
AnPhA-S116-01,85583,4.2: Balloon Skull Lab,10,10
AnPhA-S116-01,85583,4.1 - 4.3: Quiz,10,10
AnPhA-S116-01,85583,4.4: Quiz,10,7
AnPhA-S116-01,85583,4.5: Muscle Movements in our Daily Life,10,10
AnPhA-S116-01,85583,4.6: Soda and Osteoporosis Research Writing,353,338
AnPhA-S116-01,85583,Unit 4 Assessment: Test,25,25
AnPhA-S116-01,85583,5.1: Quiz,5,5
AnPhA-S116-01,85583,5.4: Muscle Tissue Types Chart,10,7
AnPhA-S116-01,85583,5.2 - 5.4: Quiz,10,10
AnPhA-S116-01,85583,PROGRESS CHECK 3 @ 11-20-15,5,5
AnPhA-S116-01,85583,5.5: Naming Skeletal Muscle - Discussion Board,30,30
AnPhA-S116-01,85583,5.6: Quiz,10,NA
AnPhA-S116-01,85583,Unit 5 Assessment: Fitness Class Poster,20,20
AnPhA-S116-01,85583,6.1: Quiz,5,5
AnPhA-S116-01,85583,6.2: Helmet Law - Discussion Board,30,30
AnPhA-S116-01,85583,6.3 - 6.4: Quiz,10,6
AnPhA-S116-01,85583,6.5: Diagramming the Nervous System,24,22
AnPhA-S116-01,85583,Unit 6 Assessment: Test,5,5
AnPhA-S116-01,85583,PROGRESS CHECK 4 @ 12-18-15,5,NA
AnPhA-S116-01,85583,7.1: Quiz,5,NA
AnPhA-S116-01,85583,7.2: Virtual Eye Dissection,10,NA
AnPhA-S116-01,85583,7.3: Anatomy and Physiology of Hearing Flow Chart,570,438
AnPhA-S116-01,85583,7.4: Quiz,30,28
AnPhA-S116-01,85583,Unit 7 Assessment: Create Your Own Senses Experiment,12,12
AnPhA-S116-01,85583,8.1 - 8.3: Quiz,10,NA
AnPhA-S116-01,85583,8.4: Negative Feedback Loops of the Endocrine Pancreas,10,NA
AnPhA-S116-01,85583,8.5: Modeling Leptin and Obesity,10,9
AnPhA-S116-01,85583,Unit 8 Assessment: Test,20,NA
AnPhA-S116-01,85583,Final Exam,10,NA
AnPhA-S116-01,85583,POINTS EARNED & TOTAL COURSE POINTS,50,45
AnPhA-S116-01,85865,POINTS EARNED & TOTAL COURSE POINTS,460,452
AnPhA-S116-01,85865,WORK ATTEMPTED,10,7
AnPhA-S116-01,85865,0.1: Message Your Instructor,10,10
AnPhA-S116-01,85865,0.2: Intro Assignment - Discussion Board,249,216
AnPhA-S116-01,85865,0.3: Intro Assignment - Submitting Files,5,5
AnPhA-S116-01,85865,1.1: Quiz,5,5
AnPhA-S116-01,85865,1.2: Quiz,10,9
AnPhA-S116-01,85865,1.3: Create a Living Creature,10,10
AnPhA-S116-01,85865,1.3: Create a Living Creature - Discussion Board,10,10
AnPhA-S116-01,85865,1.4: Negative Feedback Loop Flowchart,125,85
AnPhA-S116-01,85865,1.5: Quiz,30,27
AnPhA-S116-01,85865,Unit 1 Assessment: Pickle Autopsy Lab,322,250.45
AnPhA-S116-01,85865,PROGRESS CHECK 1 @ 10-02-15,5,NA
AnPhA-S116-01,85865,2.1: Types of Membranes,30,24
AnPhA-S116-01,85865,2.2 - 2.3: Quiz,12,12
AnPhA-S116-01,85865,2.4 - 2.5 Quiz,5,5
AnPhA-S116-01,85865,2.6: Quiz,10,7
AnPhA-S116-01,85865,Unit 2 Assessment: Test,5,NA
AnPhA-S116-01,85865,3.1: Models of the Integumentary System,10,10
AnPhA-S116-01,85865,3.2 - 3.3: Quiz,10,7
AnPhA-S116-01,85865,3.4: Skin Twin - Discussion Board,5,5
AnPhA-S116-01,85865,Unit 3 Assessment: UV Exposure Lab,30,25
AnPhA-S116-01,85865,PROGRESS CHECK 2 @ 10-28-15,10,10
AnPhA-S116-01,85865,4.2: Balloon Skull Lab,5,3
AnPhA-S116-01,85865,4.1 - 4.3: Quiz,30,28
AnPhA-S116-01,85865,4.4: Quiz,15,15
AnPhA-S116-01,85865,4.5: Muscle Movements in our Daily Life,10,10
AnPhA-S116-01,85865,4.6: Soda and Osteoporosis Research Writing,10,NA
AnPhA-S116-01,85865,Unit 4 Assessment: Test,5,0
AnPhA-S116-01,85865,5.1: Quiz,5,NA
AnPhA-S116-01,85865,5.4: Muscle Tissue Types Chart,10,8
AnPhA-S116-01,85865,5.2 - 5.4: Quiz,353,330.5
AnPhA-S116-01,85865,PROGRESS CHECK 3 @ 11-20-15,10,9.25
AnPhA-S116-01,85865,5.5: Naming Skeletal Muscle - Discussion Board,30,24
AnPhA-S116-01,85865,5.6: Quiz,10,9
AnPhA-S116-01,85865,Unit 5 Assessment: Fitness Class Poster,20,18
AnPhA-S116-01,85865,6.1: Quiz,10,8
AnPhA-S116-01,85865,6.2: Helmet Law - Discussion Board,37,33.31
AnPhA-S116-01,85865,6.3 - 6.4: Quiz,10,9
AnPhA-S116-01,85865,6.5: Diagramming the Nervous System,244,221
AnPhA-S116-01,85865,Unit 6 Assessment: Test,20,20
AnPhA-S116-01,85865,PROGRESS CHECK 4 @ 12-18-15,10,9.5
AnPhA-S116-01,85865,7.1: Quiz,5,5
AnPhA-S116-01,85865,7.2: Virtual Eye Dissection,625,535.13
AnPhA-S116-01,85865,7.3: Anatomy and Physiology of Hearing Flow Chart,100,84.63
AnPhA-S116-01,85865,7.4: Quiz,5,5
AnPhA-S116-01,85865,Unit 7 Assessment: Create Your Own Senses Experiment,10,10
AnPhA-S116-01,85865,8.1 - 8.3: Quiz,5,5
AnPhA-S116-01,85865,8.4: Negative Feedback Loops of the Endocrine Pancreas,15,13
AnPhA-S116-01,85865,8.5: Modeling Leptin and Obesity,10,10
AnPhA-S116-01,85865,Unit 8 Assessment: Test,24,10
AnPhA-S116-01,85865,Final Exam,24,22
AnPhA-S116-01,85865,POINTS EARNED & TOTAL COURSE POINTS,5,NA
AnPhA-S116-01,85866,POINTS EARNED & TOTAL COURSE POINTS,30,NA
AnPhA-S116-01,85866,WORK ATTEMPTED,5,5
AnPhA-S116-01,85866,0.1: Message Your Instructor,25,15
AnPhA-S116-01,85866,0.2: Intro Assignment - Discussion Board,10,10
AnPhA-S116-01,85866,0.3: Intro Assignment - Submitting Files,5,3
AnPhA-S116-01,85866,1.1: Quiz,50,50
AnPhA-S116-01,85866,1.2: Quiz,5,NA
AnPhA-S116-01,85866,1.3: Create a Living Creature,5,4
AnPhA-S116-01,85866,1.3: Create a Living Creature - Discussion Board,930,854.75
AnPhA-S116-01,85866,1.4: Negative Feedback Loop Flowchart,358,321
AnPhA-S116-01,85866,1.5: Quiz,5,5
AnPhA-S116-01,85866,Unit 1 Assessment: Pickle Autopsy Lab,10,9
AnPhA-S116-01,85866,PROGRESS CHECK 1 @ 10-02-15,10,10
AnPhA-S116-01,85866,2.1: Types of Membranes,15,NA
AnPhA-S116-01,85866,2.2 - 2.3: Quiz,10,10
AnPhA-S116-01,85866,2.4 - 2.5 Quiz,5,5
AnPhA-S116-01,85866,2.6: Quiz,5,5
AnPhA-S116-01,85866,Unit 2 Assessment: Test,10,7
AnPhA-S116-01,85866,3.1: Models of the Integumentary System,345,274.53
AnPhA-S116-01,85866,3.2 - 3.3: Quiz,5,5
AnPhA-S116-01,85866,3.4: Skin Twin - Discussion Board,5,NA
AnPhA-S116-01,85866,Unit 3 Assessment: UV Exposure Lab,249,177.5
AnPhA-S116-01,85866,PROGRESS CHECK 2 @ 10-28-15,345,318
AnPhA-S116-01,85866,4.2: Balloon Skull Lab,5,5
AnPhA-S116-01,85866,4.1 - 4.3: Quiz,443,202
AnPhA-S116-01,85866,4.4: Quiz,5,5
AnPhA-S116-01,85866,4.5: Muscle Movements in our Daily Life,5,5
AnPhA-S116-01,85866,4.6: Soda and Osteoporosis Research Writing,30,28
AnPhA-S116-01,85866,Unit 4 Assessment: Test,15,0
AnPhA-S116-01,85866,5.1: Quiz,10,10
AnPhA-S116-01,85866,5.4: Muscle Tissue Types Chart,20,16
AnPhA-S116-01,85866,5.2 - 5.4: Quiz,10,NA
AnPhA-S116-01,85866,PROGRESS CHECK 3 @ 11-20-15,5,5
AnPhA-S116-01,85866,5.5: Naming Skeletal Muscle - Discussion Board,10,NA
AnPhA-S116-01,85866,5.6: Quiz,10,8.95
AnPhA-S116-01,85866,Unit 5 Assessment: Fitness Class Poster,10,NA
AnPhA-S116-01,85866,6.1: Quiz,5,4
AnPhA-S116-01,85866,6.2: Helmet Law - Discussion Board,5,1
AnPhA-S116-01,85866,6.3 - 6.4: Quiz,10,NA
AnPhA-S116-01,85866,6.5: Diagramming the Nervous System,5,5
AnPhA-S116-01,85866,Unit 6 Assessment: Test,5,5
AnPhA-S116-01,85866,PROGRESS CHECK 4 @ 12-18-15,5,5
AnPhA-S116-01,85866,7.1: Quiz,5,5
AnPhA-S116-01,85866,7.2: Virtual Eye Dissection,10,6
AnPhA-S116-01,85866,7.3: Anatomy and Physiology of Hearing Flow Chart,10,10
AnPhA-S116-01,85866,7.4: Quiz,5,NA
AnPhA-S116-01,85866,Unit 7 Assessment: Create Your Own Senses Experiment,5,4
AnPhA-S116-01,85866,8.1 - 8.3: Quiz,443,296.5
AnPhA-S116-01,85866,8.4: Negative Feedback Loops of the Endocrine Pancreas,10,10
AnPhA-S116-01,85866,8.5: Modeling Leptin and Obesity,5,5
AnPhA-S116-01,85866,Unit 8 Assessment: Test,50,50
AnPhA-S116-01,85866,Final Exam,465,405.63
AnPhA-S116-01,85866,POINTS EARNED & TOTAL COURSE POINTS,5,4
AnPhA-S116-01,85970,POINTS EARNED & TOTAL COURSE POINTS,10,6
AnPhA-S116-01,85970,WORK ATTEMPTED,10,10
AnPhA-S116-01,85970,0.1: Message Your Instructor,10,NA
AnPhA-S116-01,85970,0.2: Intro Assignment - Discussion Board,10,10
AnPhA-S116-01,85970,0.3: Intro Assignment - Submitting Files,5,5
AnPhA-S116-01,85970,1.1: Quiz,465,327
AnPhA-S116-01,85970,1.2: Quiz,12,12
AnPhA-S116-01,85970,1.3: Create a Living Creature,10,NA
AnPhA-S116-01,85970,1.3: Create a Living Creature - Discussion Board,28,22
AnPhA-S116-01,85970,1.4: Negative Feedback Loop Flowchart,10,10
AnPhA-S116-01,85970,1.5: Quiz,15,12
AnPhA-S116-01,85970,Unit 1 Assessment: Pickle Autopsy Lab,5,4
AnPhA-S116-01,85970,PROGRESS CHECK 1 @ 10-02-15,10,9
AnPhA-S116-01,85970,2.1: Types of Membranes,625,570.86
AnPhA-S116-01,85970,2.2 - 2.3: Quiz,10,8
AnPhA-S116-01,85970,2.4 - 2.5 Quiz,930,773.45
AnPhA-S116-01,85970,2.6: Quiz,20,NA
AnPhA-S116-01,85970,Unit 2 Assessment: Test,12,11.22
AnPhA-S116-01,85970,3.1: Models of the Integumentary System,10,NA
AnPhA-S116-01,85970,3.2 - 3.3: Quiz,244,200
AnPhA-S116-01,85970,3.4: Skin Twin - Discussion Board,75,75
AnPhA-S116-01,85970,Unit 3 Assessment: UV Exposure Lab,10,1
AnPhA-S116-01,85970,PROGRESS CHECK 2 @ 10-28-15,5,5
AnPhA-S116-01,85970,4.2: Balloon Skull Lab,5,3
AnPhA-S116-01,85970,4.1 - 4.3: Quiz,30,25
AnPhA-S116-01,85970,4.4: Quiz,10,10
AnPhA-S116-01,85970,4.5: Muscle Movements in our Daily Life,50,27
AnPhA-S116-01,85970,4.6: Soda and Osteoporosis Research Writing,522,494.11
AnPhA-S116-01,85970,Unit 4 Assessment: Test,55,55
AnPhA-S116-01,85970,5.1: Quiz,10,8.5
AnPhA-S116-01,85970,5.4: Muscle Tissue Types Chart,15,15
AnPhA-S116-01,85970,5.2 - 5.4: Quiz,10,10
AnPhA-S116-01,85970,PROGRESS CHECK 3 @ 11-20-15,249,211
AnPhA-S116-01,85970,5.5: Naming Skeletal Muscle - Discussion Board,30,30
AnPhA-S116-01,85970,5.6: Quiz,5,5
AnPhA-S116-01,85970,Unit 5 Assessment: Fitness Class Poster,10,8
AnPhA-S116-01,85970,6.1: Quiz,30,12.45
AnPhA-S116-01,85970,6.2: Helmet Law - Discussion Board,10,10
AnPhA-S116-01,85970,6.3 - 6.4: Quiz,37,35
AnPhA-S116-01,85970,6.5: Diagramming the Nervous System,720,617.3
AnPhA-S116-01,85970,Unit 6 Assessment: Test,10,NA
AnPhA-S116-01,85970,PROGRESS CHECK 4 @ 12-18-15,5,NA
AnPhA-S116-01,85970,7.1: Quiz,15,NA
AnPhA-S116-01,85970,7.2: Virtual Eye Dissection,10,10
AnPhA-S116-01,85970,7.3: Anatomy and Physiology of Hearing Flow Chart,10,10
AnPhA-S116-01,85970,7.4: Quiz,5,5
AnPhA-S116-01,85970,Unit 7 Assessment: Create Your Own Senses Experiment,930,698.54
AnPhA-S116-01,85970,8.1 - 8.3: Quiz,10,10
AnPhA-S116-01,85970,8.4: Negative Feedback Loops of the Endocrine Pancreas,5,5
AnPhA-S116-01,85970,8.5: Modeling Leptin and Obesity,10,10
AnPhA-S116-01,85970,Unit 8 Assessment: Test,10,8.75
AnPhA-S116-01,85970,Final Exam,353,20
AnPhA-S116-01,85970,POINTS EARNED & TOTAL COURSE POINTS,10,10
AnPhA-S116-01,86072,POINTS EARNED & TOTAL COURSE POINTS,15,NA
AnPhA-S116-01,86072,WORK ATTEMPTED,10,8
AnPhA-S116-01,86072,0.1: Message Your Instructor,10,10
AnPhA-S116-01,86072,0.2: Intro Assignment - Discussion Board,10,NA
AnPhA-S116-01,86072,0.3: Intro Assignment - Submitting Files,10,6
AnPhA-S116-01,86072,1.1: Quiz,50,50
AnPhA-S116-01,86072,1.2: Quiz,10,10
AnPhA-S116-01,86072,1.3: Create a Living Creature,10,9
AnPhA-S116-01,86072,1.3: Create a Living Creature - Discussion Board,10,10
AnPhA-S116-01,86072,1.4: Negative Feedback Loop Flowchart,10,10
AnPhA-S116-01,86072,1.5: Quiz,30,30
AnPhA-S116-01,86072,Unit 1 Assessment: Pickle Autopsy Lab,10,8.5
AnPhA-S116-01,86072,PROGRESS CHECK 1 @ 10-02-15,30,26.63
AnPhA-S116-01,86072,2.1: Types of Membranes,10,10
AnPhA-S116-01,86072,2.2 - 2.3: Quiz,10,7
AnPhA-S116-01,86072,2.4 - 2.5 Quiz,5,5
AnPhA-S116-01,86072,2.6: Quiz,5,5
AnPhA-S116-01,86072,Unit 2 Assessment: Test,930,338
AnPhA-S116-01,86072,3.1: Models of the Integumentary System,10,7.88
AnPhA-S116-01,86072,3.2 - 3.3: Quiz,10,9
AnPhA-S116-01,86072,3.4: Skin Twin - Discussion Board,10,9.5
AnPhA-S116-01,86072,Unit 3 Assessment: UV Exposure Lab,10,8
AnPhA-S116-01,86072,PROGRESS CHECK 2 @ 10-28-15,244,13
AnPhA-S116-01,86072,4.2: Balloon Skull Lab,15,NA
AnPhA-S116-01,86072,4.1 - 4.3: Quiz,10,10
AnPhA-S116-01,86072,4.4: Quiz,10,8
AnPhA-S116-01,86072,4.5: Muscle Movements in our Daily Life,30,27
AnPhA-S116-01,86072,4.6: Soda and Osteoporosis Research Writing,20,16
AnPhA-S116-01,86072,Unit 4 Assessment: Test,10,10
AnPhA-S116-01,86072,5.1: Quiz,10,NA
AnPhA-S116-01,86072,5.4: Muscle Tissue Types Chart,10,10
AnPhA-S116-01,86072,5.2 - 5.4: Quiz,5,NA
AnPhA-S116-01,86072,PROGRESS CHECK 3 @ 11-20-15,20,18
AnPhA-S116-01,86072,5.5: Naming Skeletal Muscle - Discussion Board,10,6
AnPhA-S116-01,86072,5.6: Quiz,465,309.875
AnPhA-S116-01,86072,Unit 5 Assessment: Fitness Class Poster,5,5
AnPhA-S116-01,86072,6.1: Quiz,10,10
AnPhA-S116-01,86072,6.2: Helmet Law - Discussion Board,30,30
AnPhA-S116-01,86072,6.3 - 6.4: Quiz,10,10
AnPhA-S116-01,86072,6.5: Diagramming the Nervous System,5,5
AnPhA-S116-01,86072,Unit 6 Assessment: Test,15,14
AnPhA-S116-01,86072,PROGRESS CHECK 4 @ 12-18-15,10,9
AnPhA-S116-01,86072,7.1: Quiz,30,NA
AnPhA-S116-01,86072,7.2: Virtual Eye Dissection,10,10
AnPhA-S116-01,86072,7.3: Anatomy and Physiology of Hearing Flow Chart,5,5
AnPhA-S116-01,86072,7.4: Quiz,5,5
AnPhA-S116-01,86072,Unit 7 Assessment: Create Your Own Senses Experiment,28,20
AnPhA-S116-01,86072,8.1 - 8.3: Quiz,15,15
AnPhA-S116-01,86072,8.4: Negative Feedback Loops of the Endocrine Pancreas,5,5
AnPhA-S116-01,86072,8.5: Modeling Leptin and Obesity,10,10
AnPhA-S116-01,86072,Unit 8 Assessment: Test,10,10
AnPhA-S116-01,86072,Final Exam,10,7
AnPhA-S116-01,86072,POINTS EARNED & TOTAL COURSE POINTS,10,10
AnPhA-S116-01,86119,POINTS EARNED & TOTAL COURSE POINTS,10,10
AnPhA-S116-01,86119,WORK ATTEMPTED,235,213
AnPhA-S116-01,86119,0.1: Message Your Instructor,10,10
AnPhA-S116-01,86119,0.2: Intro Assignment - Discussion Board,10,6
AnPhA-S116-01,86119,0.3: Intro Assignment - Submitting Files,5,5
AnPhA-S116-01,86119,1.1: Quiz,5,4
AnPhA-S116-01,86119,1.2: Quiz,12,12
AnPhA-S116-01,86119,1.3: Create a Living Creature,10,9.32
AnPhA-S116-01,86119,1.3: Create a Living Creature - Discussion Board,30,30
AnPhA-S116-01,86119,1.4: Negative Feedback Loop Flowchart,30,23.4
AnPhA-S116-01,86119,1.5: Quiz,10,10
AnPhA-S116-01,86119,Unit 1 Assessment: Pickle Autopsy Lab,30,23
AnPhA-S116-01,86119,PROGRESS CHECK 1 @ 10-02-15,20,18
AnPhA-S116-01,86119,2.1: Types of Membranes,50,50
AnPhA-S116-01,86119,2.2 - 2.3: Quiz,10,10
AnPhA-S116-01,86119,2.4 - 2.5 Quiz,5,5
AnPhA-S116-01,86119,2.6: Quiz,5,NA
AnPhA-S116-01,86119,Unit 2 Assessment: Test,5,5
AnPhA-S116-01,86119,3.1: Models of the Integumentary System,570,540
AnPhA-S116-01,86119,3.2 - 3.3: Quiz,10,10
AnPhA-S116-01,86119,3.4: Skin Twin - Discussion Board,10,7.7
AnPhA-S116-01,86119,Unit 3 Assessment: UV Exposure Lab,345,266.875
AnPhA-S116-01,86119,PROGRESS CHECK 2 @ 10-28-15,140,105.83
AnPhA-S116-01,86119,4.2: Balloon Skull Lab,20,20
AnPhA-S116-01,86119,4.1 - 4.3: Quiz,140,123.18
AnPhA-S116-01,86119,4.4: Quiz,24,6
AnPhA-S116-01,86119,4.5: Muscle Movements in our Daily Life,10,NA
AnPhA-S116-01,86119,4.6: Soda and Osteoporosis Research Writing,10,10
AnPhA-S116-01,86119,Unit 4 Assessment: Test,597,506.23
AnPhA-S116-01,86119,5.1: Quiz,30,18
AnPhA-S116-01,86119,5.4: Muscle Tissue Types Chart,5,5
AnPhA-S116-01,86119,5.2 - 5.4: Quiz,5,5
AnPhA-S116-01,86119,PROGRESS CHECK 3 @ 11-20-15,5,4
AnPhA-S116-01,86119,5.5: Naming Skeletal Muscle - Discussion Board,20,20
AnPhA-S116-01,86119,5.6: Quiz,30,25
AnPhA-S116-01,86119,Unit 5 Assessment: Fitness Class Poster,5,4
AnPhA-S116-01,86119,6.1: Quiz,10,10
AnPhA-S116-01,86119,6.2: Helmet Law - Discussion Board,10,7
AnPhA-S116-01,86119,6.3 - 6.4: Quiz,10,10
AnPhA-S116-01,86119,6.5: Diagramming the Nervous System,10,10
AnPhA-S116-01,86119,Unit 6 Assessment: Test,10,10
AnPhA-S116-01,86119,PROGRESS CHECK 4 @ 12-18-15,353,334
AnPhA-S116-01,86119,7.1: Quiz,10,10
AnPhA-S116-01,86119,7.2: Virtual Eye Dissection,5,3
AnPhA-S116-01,86119,7.3: Anatomy and Physiology of Hearing Flow Chart,377,236.1
AnPhA-S116-01,86119,7.4: Quiz,597,557.78
AnPhA-S116-01,86119,Unit 7 Assessment: Create Your Own Senses Experiment,5,5
AnPhA-S116-01,86119,8.1 - 8.3: Quiz,5,NA
AnPhA-S116-01,86119,8.4: Negative Feedback Loops of the Endocrine Pancreas,5,NA
AnPhA-S116-01,86119,8.5: Modeling Leptin and Obesity,5,5
AnPhA-S116-01,86119,Unit 8 Assessment: Test,5,NA
AnPhA-S116-01,86119,Final Exam,30,19.88
AnPhA-S116-01,86119,POINTS EARNED & TOTAL COURSE POINTS,10,7
AnPhA-S116-01,86267,POINTS EARNED & TOTAL COURSE POINTS,50,50
AnPhA-S116-01,86267,WORK ATTEMPTED,20,20
AnPhA-S116-01,86267,0.1: Message Your Instructor,5,5
AnPhA-S116-01,86267,0.2: Intro Assignment - Discussion Board,5,5
AnPhA-S116-01,86267,0.3: Intro Assignment - Submitting Files,5,5
AnPhA-S116-01,86267,1.1: Quiz,5,5
AnPhA-S116-01,86267,1.2: Quiz,10,10
AnPhA-S116-01,86267,1.3: Create a Living Creature,10,9
AnPhA-S116-01,86267,1.3: Create a Living Creature - Discussion Board,10,9
AnPhA-S116-01,86267,1.4: Negative Feedback Loop Flowchart,10,8.25
