student_id,subject,semester,section,total_points_possible,total_points_earned,proportion_earned,gender,enrollment_reason,enrollment_status,time_spent,time_spent_hours,course_id,int,val,percomp,tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,date_x,post_int,post_uv,post_tv,post_percomp,date_y,date
77010,AnPhA,S116,01,1775,1321.61667,74.4572771830986,F,Learning Preference of the Student,Approved/Enrolled,1533.0996,25.551660000000002,AnPhA-S116-01,NA,3.6666666666666665,3.5,3.857142857142857,4,4,3,NA,4,4,4,4,3,4,2015-09-11T13:52:00Z,NA,NA,NA,NA,NA,NA
77067,FrScA,S216,02,1217,100,8.216926869350862,F,Course Unavailable at Local School,Dropped,40.4334,0.67389,FrScA-S216-02,3.6,3,4.5,3.2857142857142856,4,3,4,4,3,3,5,3,3,4,2016-01-30T18:37:00Z,NA,NA,NA,NA,NA,NA
77141,FrScA,S216,02,1217,1060.5,87.1405094494659,F,Course Unavailable at Local School,Approved/Enrolled,3020.7167,50.34527833333333,FrScA-S216-02,4.2,4,3.5,4.142857142857143,5,4,3,4,4,4,4,4,4,4,2016-02-08T20:36:00Z,NA,NA,NA,NA,NA,NA
77169,BioA,S116,01,2420,2321,95.9090909090909,M,Scheduling Conflict,Approved/Enrolled,735.0999,12.251665000000001,BioA-S116-01,4,3.3333333333333335,3,3.7142857142857144,4,3,3,4,4,4,3,4,3,4,2015-09-14T23:54:00Z,NA,NA,NA,NA,NA,NA
77190,FrScA,S216,01,1232,1135,92.12662337662337,F,Other,Approved/Enrolled,763.1498,12.719163333333334,FrScA-S216-01,5,3.3333333333333335,4.5,4.285714285714286,5,2,4,5,5,4,5,5,4,5,2016-01-25T16:25:00Z,NA,NA,NA,NA,NA,NA
77246,FrScA,S116,01,1212,1071,88.36633663366337,F,Course Unavailable at Local School,Approved/Enrolled,782.5002,13.04167,FrScA-S116-01,4.6,4,4,4.285714285714286,5,3,4,5,4,5,4,4,4,5,2015-09-14T12:31:00Z,NA,NA,NA,NA,NA,NA
77298,FrScA,S116,02,1212,956.49,78.91831683168317,F,Course Unavailable at Local School,Approved/Enrolled,1907.6502,31.79417,FrScA-S116-02,4.6,2.6666666666666665,4,3.7142857142857144,4,2,4,5,5,4,4,5,2,4,2015-09-09T14:16:00Z,NA,NA,NA,NA,NA,NA
77976,FrScA,S116,03,1212,1095.12,90.35643564356435,F,Course Unavailable at Local School,Approved/Enrolled,2448.4838,40.80806333333333,FrScA-S116-03,3.4,2.6666666666666665,3,3.2857142857142856,4,3,2,2,4,3,4,4,2,3,2015-09-10T18:03:00Z,2.75,1.3333333333333333,2.142857142857143,2.5,2016-01-13T18:13:00Z,NA
77980,FrScA,S216,02,1217,1154,94.82333607230896,F,Course Unavailable at Local School,Approved/Enrolled,3031.3165,50.52194166666666,FrScA-S216-02,4.4,4.333333333333333,4,4.428571428571429,4,4,4,4,5,4,4,5,5,4,2016-01-25T21:05:00Z,NA,NA,NA,NA,NA,NA
78000,FrScA,S216,01,1232,1120,90.9090909090909,M,Course Unavailable at Local School,Approved/Enrolled,1366.5835,22.776391666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78002,OcnA,S216,02,1676,1288.9199999999998,76.90453460620525,F,Other,Approved/Enrolled,1290.4502,21.507503333333332,OcnA-S216-02,3.8,4,3,3.857142857142857,4,4,2,4,4,4,4,4,4,3,2016-02-04T13:05:00Z,NA,NA,NA,NA,NA,NA
78153,PhysA,S216,01,2225,2216,99.59550561797754,F,Learning Preference of the Student,Approved/Enrolled,1769.8667,29.497778333333333,PhysA-S216-01,4.2,4.666666666666667,4.5,4.285714285714286,4,5,4,5,4,5,5,4,4,4,2016-01-27T00:26:00Z,NA,NA,NA,NA,NA,NA
78164,AnPhA,S216,01,1775,1396.97,78.70253521126762,F,Learning Preference of the Student,Approved/Enrolled,2591.6168,43.19361333333333,AnPhA-S216-01,4.6,4,4,4.428571428571429,4,3,3,4,5,5,5,5,4,5,2016-02-01T15:43:00Z,NA,NA,NA,NA,NA,NA
78241,OcnA,S216,02,1676,1040,62.05250596658711,F,Course Unavailable at Local School,Approved/Enrolled,26.9168,0.4486133333333333,OcnA-S216-02,4.6,3.6666666666666665,3.5,4.142857142857143,4,4,3,5,5,4,4,4,3,5,2016-01-26T15:44:00Z,NA,NA,NA,NA,NA,NA
78691,FrScA,S116,03,1212,1154,95.21452145214522,F,Learning Preference of the Student,Approved/Enrolled,1559.9667,25.999444999999998,FrScA-S116-03,4,2,3,3.142857142857143,4,1,3,4,4,3,3,4,2,4,2015-09-10T18:11:00Z,2.75,1.3333333333333333,2.142857142857143,5,2016-01-15T19:49:00Z,NA
79128,PhysA,S116,01,2225,2142.6,96.29662921348314,M,Other,Approved/Enrolled,1910.2338,31.837229999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79220,AnPhA,S116,02,1775,1642.38,92.52845070422536,F,Course Unavailable at Local School,Approved/Enrolled,3781.6498,63.02749666666667,AnPhA-S116-02,4,4,3,4,4,4,3,4,4,4,3,4,4,4,2015-09-27T19:41:00Z,NA,NA,NA,NA,NA,NA
79352,PhysA,S116,01,2225,2145.5,96.42696629213484,M,Other,Approved/Enrolled,1062.8665,17.71444166666667,PhysA-S116-01,3.8,4,3.5,3.857142857142857,4,5,3,4,4,4,4,4,3,3,2015-10-26T18:12:00Z,NA,NA,NA,NA,NA,NA
79596,PhysA,S116,01,2225,2073.5,93.19101123595506,F,Other,Approved/Enrolled,1546.4166,25.77361,PhysA-S116-01,3,4,3.5,3.4285714285714284,4,5,3,3,3,5,4,3,2,2,2015-09-16T13:48:00Z,1.5,1.6666666666666667,1.5714285714285714,1.5,2016-01-18T03:14:00Z,NA
79859,AnPhA,T116,01,1775,1336.61,75.30197183098592,F,Course Unavailable at Local School,Approved/Enrolled,2040.7333,34.01222166666667,AnPhA-T116-01,5,4.666666666666667,4.5,4.857142857142857,5,4,4,5,5,5,5,5,5,5,2015-09-09T14:28:00Z,NA,NA,NA,NA,NA,NA
79893,OcnA,T116,01,1676,1583.81,94.49940334128878,F,Learning Preference of the Student,Approved/Enrolled,1856.6669,30.944448333333334,OcnA-T116-01,4,4,3.5,4,4,4,4,4,4,4,3,4,4,4,2015-09-11T21:03:00Z,NA,NA,NA,NA,NA,NA
80822,OcnA,S216,01,1833,1667.3,90.96017457719586,M,Learning Preference of the Student,Approved/Enrolled,4538.4835,75.64139166666668,OcnA-S216-01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2016-01-27T17:45:00Z,NA,NA,NA,NA,NA,NA
84632,PhysA,T116,01,2225,2181,98.02247191011236,F,Scheduling Conflict,Approved/Enrolled,1289.1006,21.48501,PhysA-T116-01,4.4,4,3.5,4.142857142857143,4,4,3,5,5,5,4,4,3,4,2015-09-09T12:24:00Z,NA,NA,NA,NA,NA,NA
84640,AnPhA,T116,01,1775,1541.18,86.82704225352113,F,Course Unavailable at Local School,Approved/Enrolled,2362.1,39.36833333333333,AnPhA-T116-01,5,5,4,5,5,5,5,5,5,5,3,5,5,5,2015-09-16T16:11:00Z,NA,NA,NA,NA,NA,NA
84641,AnPhA,T116,01,1775,1553.53666,87.52319211267606,F,Course Unavailable at Local School,Approved/Enrolled,4614.4,76.90666666666667,AnPhA-T116-01,4,4,3,4,4,4,3,4,4,4,3,4,4,4,2015-09-16T21:31:00Z,NA,NA,NA,NA,NA,NA
84645,OcnA,T116,01,1676,450.6,26.885441527446304,F,Scheduling Conflict,Approved/Enrolled,48.0332,0.8005533333333333,OcnA-T116-01,3.8,4,3,4,5,4,2,3,3,4,4,4,4,4,2015-09-09T16:11:00Z,NA,NA,NA,NA,NA,NA
84684,OcnA,T116,01,1676,1546.39,92.26670644391407,F,Course Unavailable at Local School,Approved/Enrolled,3095.2494,51.58749,OcnA-T116-01,5,4.333333333333333,4.5,4.714285714285714,5,4,4,5,5,5,5,5,4,5,2015-09-09T17:07:00Z,NA,NA,NA,NA,NA,NA
84685,OcnA,T116,01,1676,1394.41,83.19868735083533,F,Course Unavailable at Local School,Approved/Enrolled,3073.6162,51.22693666666667,OcnA-T116-01,4.6,3.6666666666666665,4,4.285714285714286,4,4,3,4,5,3,5,5,4,5,2015-09-11T17:40:00Z,NA,NA,NA,NA,NA,NA
84749,AnPhA,T116,01,1775,1552.97,87.49126760563381,F,Course Unavailable at Local School,Approved/Enrolled,4199.4169,69.99028166666668,AnPhA-T116-01,5,4,4,4.571428571428571,5,4,3,5,5,5,5,5,3,5,2015-09-20T15:42:00Z,NA,NA,NA,NA,NA,NA
84757,AnPhA,T116,01,1775,1586.525,89.38169014084507,F,Course Unavailable at Local School,Approved/Enrolled,128.6165,2.1436083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84794,BioA,T116,01,2420,1697.03,70.12520661157025,M,Course Unavailable at Local School,Approved/Enrolled,919.5,15.325,BioA-T116-01,2.8,3.3333333333333335,4,3.142857142857143,3,3,3,2,3,3,5,3,4,3,2015-09-10T12:47:00Z,NA,NA,NA,NA,NA,NA
84932,OcnA,S216,01,1833,1619.72,88.36442989634479,F,Course Unavailable at Local School,Approved/Enrolled,2573.4502,42.89083666666667,OcnA-S216-01,5,4.666666666666667,4.5,4.857142857142857,5,4,4,5,5,5,5,5,5,5,2016-02-07T18:22:00Z,NA,NA,NA,NA,NA,NA
85123,FrScA,S216,01,1232,1041,84.49675324675324,F,Course Unavailable at Local School,Approved/Enrolled,1341.7002,22.36167,FrScA-S216-01,4,4.333333333333333,4,4.142857142857143,4,4,3,4,4,5,5,4,4,4,2016-01-27T13:36:00Z,NA,NA,NA,NA,NA,NA
85248,AnPhA,S216,01,1775,1680.80333,94.69314535211268,F,Course Unavailable at Local School,Approved/Enrolled,2269.8829,37.831381666666665,AnPhA-S216-01,4.2,4,3.5,4.142857142857143,4,4,3,4,4,4,4,5,4,4,2016-01-25T22:43:00Z,NA,NA,NA,NA,NA,NA
85249,AnPhA,S116,01,1775,1602.96,90.30760563380282,F,Course Unavailable at Local School,Approved/Enrolled,1209.8496,20.16416,AnPhA-S116-01,4,4,4.5,4,4,4,4,4,4,4,5,4,4,4,2015-09-11T14:06:00Z,NA,NA,NA,NA,NA,NA
85258,FrScA,S116,02,1212,0,0,F,Course Unavailable at Local School,Dropped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85258,FrScA,S216,01,1232,1097,89.04220779220779,F,Course Unavailable at Local School,Approved/Enrolled,2285.7836,38.09639333333334,FrScA-S216-01,4,3.6666666666666665,3,3.857142857142857,4,3,3,4,4,4,3,4,4,4,2016-01-27T12:53:00Z,NA,NA,NA,NA,NA,NA
85287,FrScA,S216,01,1232,1170,94.96753246753246,F,Course Unavailable at Local School,Approved/Enrolled,156.5829,2.609715,FrScA-S216-01,4.6,3.6666666666666665,4,4.285714285714286,4,3,4,4,5,4,4,5,4,5,2016-01-25T15:20:00Z,NA,NA,NA,NA,NA,NA
85292,BioA,S116,01,2420,2267.85,93.71280991735537,M,Scheduling Conflict,Approved/Enrolled,264.2002,4.403336666666666,BioA-S116-01,2.4,3,3,2.7142857142857144,3,3,2,2,3,4,4,2,2,2,2015-09-13T02:43:00Z,3,3.6666666666666665,3.2857142857142856,2.5,2016-01-16T23:48:00Z,NA
85323,FrScA,S116,01,1212,301,24.834983498349835,F,Course Unavailable at Local School,Approved/Enrolled,1449.7001,24.161668333333335,FrScA-S116-01,5,4.333333333333333,4,4.714285714285714,5,5,4,5,5,5,4,5,3,5,2015-09-10T20:22:00Z,NA,NA,NA,NA,NA,NA
85348,FrScA,S216,03,1222,973.85,79.69312602291326,F,Course Unavailable at Local School,Approved/Enrolled,608.2501,10.137501666666667,FrScA-S216-03,4.4,3,4,3.7142857142857144,4,2,3,5,4,4,5,5,3,4,2016-01-26T19:13:00Z,NA,NA,NA,NA,NA,NA
85355,OcnA,S116,01,1676,471.2,28.114558472553696,F,Course Unavailable at Local School,Approved/Enrolled,594.6165,9.910275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85390,PhysA,S116,01,2225,110,4.943820224719101,F,Learning Preference of the Student,Approved/Enrolled,0.7,0.011666666666666665,PhysA-S116-01,3.6,4.333333333333333,3.5,3.857142857142857,3,5,3,4,4,4,4,4,4,3,2015-09-09T18:11:00Z,NA,NA,NA,NA,NA,NA
85410,OcnA,S116,02,1676,1572.5,93.82458233890215,F,Course Unavailable at Local School,Approved/Enrolled,6771.9673,112.86612166666667,OcnA-S116-02,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2015-09-09T11:49:00Z,NA,NA,NA,NA,NA,NA
85411,AnPhA,S116,01,1775,1631.98333,91.94272281690141,F,Scheduling Conflict,Approved/Enrolled,473.0333,7.883888333333333,AnPhA-S116-01,4.4,4,3.5,4.142857142857143,4,4,4,5,5,4,3,4,4,4,2015-09-10T12:08:00Z,NA,NA,NA,NA,NA,NA
85416,FrScA,S116,01,1212,1157,95.46204620462046,F,Course Unavailable at Local School,Approved/Enrolled,846.5665,14.109441666666667,FrScA-S116-01,4.8,3.3333333333333335,4,4.142857142857143,5,3,4,5,5,4,4,5,3,4,2015-09-09T21:46:00Z,5,4.666666666666667,4.857142857142857,4,2016-01-04T13:25:00Z,NA
85431,FrScA,S116,01,1212,1124,92.73927392739274,F,Course Unavailable at Local School,Approved/Enrolled,1448.9339,24.14889833333333,FrScA-S116-01,4,3.3333333333333335,2.5,3.7142857142857144,4,3,3,4,4,4,2,4,3,4,2015-09-14T12:32:00Z,NA,NA,NA,NA,NA,NA
85432,FrScA,S116,01,1212,788,65.01650165016501,M,Course Unavailable at Local School,Approved/Enrolled,874.0172,14.566953333333334,FrScA-S116-01,4.6,3,4,3.857142857142857,4,2,3,5,5,4,5,4,3,5,2015-09-21T12:12:00Z,5,4,4.571428571428571,4.5,2016-01-04T15:21:00Z,NA
85433,FrScA,S116,01,1212,913,75.33003300330033,M,Course Unavailable at Local School,Approved/Enrolled,2575.4667,42.924445,FrScA-S116-01,4.4,3.3333333333333335,4,3.857142857142857,5,3,3,5,4,4,5,4,3,4,2015-09-18T12:41:00Z,2.5,2.6666666666666665,2.5714285714285716,2.5,2016-01-10T19:16:00Z,NA
85443,FrScA,S116,01,1212,1047,86.38613861386139,F,Learning Preference of the Student,Approved/Enrolled,1564.633,26.07721666666667,FrScA-S116-01,4.8,3.3333333333333335,3.5,4.142857142857143,4,3,4,5,5,4,3,5,3,5,2015-09-14T15:12:00Z,NA,NA,NA,NA,NA,NA
85482,OcnA,S116,02,1676,1443.32,86.11694510739856,M,Course Unavailable at Local School,Approved/Enrolled,1822.5494,30.375823333333337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85487,OcnA,S116,02,1676,0,0,F,Course Unavailable at Local School,Dropped,0.5833,0.009721666666666667,OcnA-S116-02,3.4,4.333333333333333,3,3.7142857142857144,3,5,2,4,4,5,4,4,3,2,2015-09-28T17:46:00Z,NA,NA,NA,NA,NA,NA
85522,PhysA,S116,01,2225,2200,98.87640449438202,F,Other,Approved/Enrolled,968.3333,16.138888333333334,PhysA-S116-01,3.4,3.6666666666666665,3,3.5714285714285716,4,4,2,3,4,3,4,4,4,2,2015-10-19T22:13:00Z,NA,NA,NA,NA,NA,NA
85539,FrScA,S116,01,1212,1092,90.0990099009901,F,Course Unavailable at Local School,Approved/Enrolled,2948.6174,49.14362333333334,FrScA-S116-01,3.8,4,3.5,3.857142857142857,4,4,3,4,4,4,4,4,4,3,2015-09-19T00:13:00Z,3.25,3.3333333333333335,3.2857142857142856,3,2016-01-18T19:21:00Z,NA
85567,FrScA,S116,02,1212,876.62,72.32838283828383,F,Course Unavailable at Local School,Approved/Enrolled,2544.3666,42.40611,FrScA-S116-02,4.6,3.3333333333333335,4,4,4,3,3,5,5,4,5,5,3,4,2015-09-09T14:46:00Z,NA,NA,NA,NA,NA,NA
85573,FrScA,S116,03,1212,917.68,75.7161716171617,F,Course Unavailable at Local School,Approved/Enrolled,1978.0169,32.966948333333335,FrScA-S116-03,4,NA,4.5,NA,5,3,4,4,4,3,5,4,NA,3,2015-09-11T16:08:00Z,3.75,3,3.4285714285714284,3.5,2016-01-20T14:32:00Z,NA
85574,FrScA,S116,03,1212,1177.13,97.12293729372938,F,Course Unavailable at Local School,Approved/Enrolled,1871.1168,31.18528,FrScA-S116-03,5,4,4.5,4.571428571428571,5,4,4,5,5,4,5,5,4,5,2015-09-10T17:12:00Z,NA,NA,NA,NA,NA,NA
85579,FrScA,S116,01,1212,1175,96.94719471947195,F,Course Unavailable at Local School,Approved/Enrolled,2822.5166,47.04194333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85583,AnPhA,S116,01,1775,1633.10333,92.0058214084507,F,Scheduling Conflict,Approved/Enrolled,5532.4164,92.20694,AnPhA-S116-01,5,5,3.5,5,5,5,5,5,5,5,2,5,5,5,2015-09-17T14:11:00Z,NA,NA,NA,NA,NA,NA
85583,FrScA,S216,01,1232,1116,90.5844155844156,F,Course Unavailable at Local School,Approved/Enrolled,3382.9006,56.381676666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85642,FrScA,S216,01,1232,1049,85.1461038961039,F,Course Unavailable at Local School,Approved/Enrolled,1627.3499,27.122498333333333,FrScA-S216-01,3.2,3.3333333333333335,2.5,3.2857142857142856,2,2,2,3,4,4,3,3,4,4,2016-01-25T20:37:00Z,NA,NA,NA,NA,NA,NA
85644,FrScA,S216,01,1232,1062,86.2012987012987,M,Course Unavailable at Local School,Approved/Enrolled,890.4333,14.840555,FrScA-S216-01,5,3.3333333333333335,4,4.285714285714286,5,3,4,5,5,3,4,5,4,5,2016-01-26T02:15:00Z,4.5,3,3.857142857142857,3.5,2016-01-05T15:53:00Z,NA
85644,OcnA,S116,01,1676,1360.35,81.16646778042958,M,Course Unavailable at Local School,Approved/Enrolled,1632.4,27.206666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85649,FrScA,S116,01,1212,1043,86.05610561056105,F,Course Unavailable at Local School,Approved/Enrolled,1464.4668,24.40778,FrScA-S116-01,4,3,3,3.5714285714285716,4,3,2,4,4,3,4,4,3,4,2015-09-08T17:29:00Z,NA,NA,NA,NA,NA,NA
85650,FrScA,S116,01,1212,1221,100.74257425742574,M,Course Unavailable at Local School,Approved/Enrolled,2689.1334,44.81889,FrScA-S116-01,4.2,3,3.5,3.5714285714285716,4,3,3,5,4,3,4,4,3,4,2015-09-11T13:36:00Z,NA,NA,NA,NA,NA,NA
85651,FrScA,S116,01,1212,837.75,69.12128712871286,M,Course Unavailable at Local School,Approved/Enrolled,565.7832,9.42972,FrScA-S116-01,3.2,3,3,3.142857142857143,5,3,2,3,3,3,4,3,3,2,2015-10-08T16:42:00Z,NA,NA,NA,NA,NA,NA
85659,FrScA,S116,01,1212,0,0,M,Course Unavailable at Local School,Dropped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85659,FrScA,S216,01,1232,920,74.67532467532467,M,Course Unavailable at Local School,Approved/Enrolled,816.7002,13.61167,FrScA-S216-01,3.8,3.3333333333333335,2.5,3.5714285714285716,4,3,2,4,4,4,3,4,3,3,2016-01-25T17:37:00Z,NA,NA,NA,NA,NA,NA
85661,FrScA,S116,02,1212,1066.33,87.98102310231023,F,Course Unavailable at Local School,Approved/Enrolled,1375.4834,22.924723333333336,FrScA-S116-02,4.4,3,3,3.857142857142857,4,3,2,4,5,3,4,4,3,5,2015-09-09T16:49:00Z,NA,NA,NA,NA,NA,NA
85662,FrScA,S116,01,1212,75,6.188118811881188,F,Course Unavailable at Local School,Dropped,107.8999,1.7983316666666667,FrScA-S116-01,3.8,3.6666666666666665,4.5,3.7142857142857144,4,4,5,4,4,4,4,4,3,3,2015-09-14T21:55:00Z,NA,NA,NA,NA,NA,NA
85663,FrScA,S116,01,1212,785,64.76897689768977,F,Course Unavailable at Local School,Approved/Enrolled,191.3834,3.1897233333333332,FrScA-S116-01,4.6,2.6666666666666665,4,3.7142857142857144,4,2,3,5,4,3,5,5,3,5,2015-09-11T12:39:00Z,NA,NA,NA,NA,NA,NA
85665,FrScA,S116,01,1212,1181,97.44224422442245,F,Course Unavailable at Local School,Approved/Enrolled,4046.6159,67.44359833333333,FrScA-S116-01,5,4.333333333333333,4.5,4.714285714285714,5,4,4,5,5,4,5,5,5,5,2015-09-10T22:58:00Z,5,5,5,5,2016-01-03T19:16:00Z,NA
85668,FrScA,S116,01,1212,735,60.64356435643564,F,Course Unavailable at Local School,Approved/Enrolled,379.1335,6.3188916666666675,FrScA-S116-01,3.6,2.6666666666666665,3,3.2857142857142856,3,2,3,3,4,4,3,4,2,4,2015-09-14T14:18:00Z,NA,NA,NA,NA,NA,NA
85698,FrScA,S116,02,1212,559.5,46.163366336633665,M,Course Unavailable at Local School,Approved/Enrolled,1070.2167,17.836945,FrScA-S116-02,5,4.333333333333333,4,4.714285714285714,5,4,3,5,5,4,5,5,5,5,2015-09-10T12:02:00Z,NA,NA,NA,NA,NA,NA
85700,FrScA,S116,03,1212,1092.53,90.14273927392739,M,Course Unavailable at Local School,Approved/Enrolled,787.2831,13.121385,FrScA-S116-03,3.8,3.6666666666666665,3.5,3.7142857142857144,4,3,3,4,4,4,4,4,4,3,2015-09-10T14:44:00Z,NA,NA,NA,NA,NA,NA
85701,FrScA,S116,03,1212,1121.15,92.50412541254126,F,Course Unavailable at Local School,Approved/Enrolled,2381.6998,39.69499666666666,FrScA-S116-03,4,4,3.5,4,4,4,3,4,3,4,4,4,4,5,2015-09-30T13:26:00Z,4.5,4,4.285714285714286,4,2016-01-20T01:41:00Z,NA
85702,FrScA,S116,03,1212,1067.04,88.03960396039604,F,Course Unavailable at Local School,Approved/Enrolled,638.7338,10.645563333333333,FrScA-S116-03,5,4.333333333333333,3.5,4.714285714285714,5,4,3,5,5,5,4,5,4,5,2015-09-16T16:14:00Z,5,4.333333333333333,4.714285714285714,4.5,2016-01-22T13:22:00Z,NA
85704,FrScA,S116,03,1212,960,79.20792079207921,F,Course Unavailable at Local School,Approved/Enrolled,1376.483,22.94138333333333,FrScA-S116-03,5,3.6666666666666665,3.5,4.428571428571429,5,4,4,5,5,5,3,5,2,5,2015-09-14T03:59:00Z,NA,NA,NA,NA,NA,NA
85791,FrScA,S116,01,1212,1185,97.77227722772277,F,Course Unavailable at Local School,Approved/Enrolled,1461.8332,24.363886666666666,FrScA-S116-01,4.4,4,3.5,4.285714285714286,4,4,4,4,5,4,3,4,4,5,2015-09-08T13:10:00Z,NA,NA,NA,NA,NA,NA
85792,FrScA,S116,01,1212,1091,90.01650165016501,F,Course Unavailable at Local School,Approved/Enrolled,1687.3165,28.121941666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85796,FrScA,S216,01,1232,1126,91.3961038961039,F,Course Unavailable at Local School,Approved/Enrolled,1024.7833,17.079721666666668,FrScA-S216-01,4,3,2.5,3.5714285714285716,4,3,2,4,4,3,3,4,3,4,2016-01-25T19:04:00Z,NA,NA,NA,NA,NA,NA
85865,AnPhA,S116,01,1775,959.91333,54.079624225352106,F,Learning Preference of the Student,Approved/Enrolled,95.3,1.5883333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85866,AnPhA,S116,01,1775,1373.36,77.37239436619717,F,Learning Preference of the Student,Approved/Enrolled,3050.0831,50.83471833333333,AnPhA-S116-01,5,4.666666666666667,4,4.857142857142857,5,5,4,5,5,5,4,5,4,5,2015-09-17T12:57:00Z,NA,NA,NA,NA,NA,NA
85867,FrScA,S216,04,1217,1073.26,88.18898931799507,F,Course Unavailable at Local School,Approved/Enrolled,1283.4669,21.391115,FrScA-S216-04,5,3.6666666666666665,4,4.428571428571429,5,3,3,5,5,5,5,5,3,5,2016-02-19T01:18:00Z,NA,NA,NA,NA,NA,NA
85889,BioA,S116,01,2420,326,13.471074380165291,M,Learning Preference of the Student,Approved/Enrolled,297.5167,4.958611666666667,BioA-S116-01,3.6,3.6666666666666665,4.5,3.5714285714285716,4,4,4,4,4,4,5,4,3,2,2015-09-14T15:22:00Z,NA,NA,NA,NA,NA,NA
85891,FrScA,S116,03,1212,1054.02,86.96534653465346,M,Course Unavailable at Local School,Approved/Enrolled,1784.2506,29.73751,FrScA-S116-03,5,4.333333333333333,4,4.714285714285714,5,5,3,5,5,4,5,5,4,5,2015-09-10T13:12:00Z,NA,NA,NA,NA,NA,NA
85929,FrScA,S116,01,1212,1051,86.71617161716172,M,Learning Preference of the Student,Approved/Enrolled,1297.9167,21.631944999999998,FrScA-S116-01,4,4,3.5,4,4,4,3,4,4,4,4,4,4,4,2015-09-10T22:40:00Z,4,4,4,3,2016-01-07T19:29:00Z,NA
85930,FrScA,S116,01,1212,1034,85.31353135313532,F,Learning Preference of the Student,Approved/Enrolled,1647.2669,27.454448333333335,FrScA-S116-01,4.2,2,3,3.142857142857143,4,2,3,5,4,2,3,4,2,4,2015-09-21T18:37:00Z,NA,NA,NA,NA,NA,NA
85953,PhysA,S116,01,2225,2154,96.80898876404494,M,Other,Approved/Enrolled,3255.3003,54.255005,PhysA-S116-01,4.2,4.333333333333333,5,4.285714285714286,5,5,5,4,4,4,5,4,4,4,2015-09-10T23:10:00Z,NA,NA,NA,NA,NA,NA
85962,PhysA,S116,01,2225,1986.8,89.29438202247191,F,Learning Preference of the Student,Approved/Enrolled,1349.9664,22.49944,PhysA-S116-01,3.8,3,2,3.4285714285714284,4,3,2,4,4,3,2,4,3,3,2015-09-11T02:04:00Z,NA,NA,NA,NA,NA,NA
85970,AnPhA,S116,01,1775,1538.4,86.67042253521127,F,Course Unavailable at Local School,Approved/Enrolled,610.8334,10.180556666666666,AnPhA-S116-01,4.2,4,3.5,4.142857142857143,5,5,3,4,4,4,4,4,3,4,2015-09-22T17:32:00Z,NA,NA,NA,NA,NA,NA
86002,FrScA,S216,04,1217,1112.35,91.40098603122432,F,Other,Approved/Enrolled,501.1839,8.353064999999999,FrScA-S216-04,4.4,4,3.5,4.142857142857143,4,4,3,5,4,4,4,4,4,5,2016-02-04T19:20:00Z,NA,NA,NA,NA,NA,NA
86067,BioA,S116,01,2420,2200.8,90.94214876033058,F,Learning Preference of the Student,Approved/Enrolled,516.7003,8.611671666666666,BioA-S116-01,3.6,2.6666666666666665,3,3.4285714285714284,4,3,2,2,4,3,4,4,2,4,2015-09-14T13:00:00Z,NA,NA,NA,NA,NA,NA
86072,AnPhA,S116,01,1775,1682.97,94.81521126760563,M,Course Unavailable at Local School,Approved/Enrolled,608.1834,10.13639,AnPhA-S116-01,4.8,4.666666666666667,3.5,4.714285714285714,5,4,3,5,5,5,4,5,5,4,2015-09-11T12:03:00Z,NA,NA,NA,NA,NA,NA
